junctions;crossroads;deadends;;;;;;;;;;;
1268;0.5937;1268;0.5943;1268;0.5937;;;;;;;;
2760;0.9507;2760;0.9508;2760;0.9507;;;;;;;;
3672;0.9835;3672;0.9839;3672;0.9835;;;;;;;;
2552;0.7053;2552;0.7057;2552;0.7053;;;;;;;;
2042;0.6485;2042;0.6499;2042;0.6485;;;;;;;;
1680;0.7175;1680;0.7178;1680;0.7175;;;;;;;;
2578;0.7113;2578;0.7115;2578;0.7113;;;;;;;;
1856;0.8121;1856;0.8124;1856;0.8121;;;;;;;;
2196;0.9514;2196;0.9523;2196;0.9514;;;;;;;;
1732;0.4099;1732;0.4103;1732;0.4099;;;;;;;;
2158;0.6489;2158;0.6492;2158;0.6489;;;;;;;;
2054;0.9325;2054;0.9329;2054;0.9325;;;;;;;;
2112;0.964;2112;0.9642;2112;0.964;;;;;;;;
1720;0.8106;1720;0.8111;1720;0.8106;;;;;;;;
1484;0.6591;1484;0.6593;1484;0.6591;;;;;;;;
2646;0.9694;2646;0.9699;2646;0.9694;;;;;;;;
938;0.626;938;0.6265;938;0.626;;;;;;;;
1680;0.6068;1680;0.6076;1680;0.6068;;;;;;;;
1064;0.4748;1064;0.4751;1064;0.4748;;;;;;;;
1586;0.5828;1586;0.5832;1586;0.5828;;;;;;;;
1344;0.5748;1344;0.5752;1344;0.5748;;;;;;;;
1314;0.7385;1314;0.7388;1314;0.7385;;;;;;;;
3700;0.9788;3700;0.979;3700;0.9788;;;;;;;;
1564;0.691;1564;0.6914;1564;0.691;;;;;;;;
1730;0.3297;1730;0.3301;1730;0.3297;;;;;;;;
2792;0.9895;2792;0.9897;2792;0.9895;;;;;;;;
2530;0.9264;2530;0.9271;2530;0.9264;;;;;;;;
1850;0.687;1850;0.6874;1850;0.687;;;;;;;;
2356;0.8077;2356;0.8079;2356;0.8077;;;;;;;;
2528;0.6047;2528;0.6048;2528;0.6047;;;;;;;;
2760;0.9181;2760;0.9184;2760;0.9181;;;;;;;;
2470;0.8371;2470;0.8373;2470;0.8371;;;;;;;;
1492;0.4856;1492;0.486;1492;0.4856;;;;;;;;
960;0.4719;960;0.4728;960;0.4719;;;;;;;;
1656;0.6643;1656;0.6645;1656;0.6643;;;;;;;;
1770;0.6923;1770;0.6933;1770;0.6923;;;;;;;;
2522;0.8653;2522;0.8659;2522;0.8653;;;;;;;;
1670;0.5398;1670;0.5401;1670;0.5398;;;;;;;;
1450;0.6452;1450;0.6454;1450;0.6452;;;;;;;;
1250;0.2165;1250;0.217;1250;0.2165;;;;;;;;
1646;0.8169;1646;0.8173;1646;0.8169;;;;;;;;
2462;0.8026;2462;0.8034;2462;0.8026;;;;;;;;
2068;0.9841;2068;0.9842;2068;0.9841;;;;;;;;
2544;0.7767;2544;0.7768;2544;0.7767;;;;;;;;
1662;0.9851;1662;0.9853;1662;0.9851;;;;;;;;
1888;0.9196;1888;0.9199;1888;0.9196;;;;;;;;
1898;0.7089;1898;0.7089;1898;0.7089;;;;;;;;
2138;0.7168;2138;0.7172;2138;0.7168;;;;;;;;
1368;0.4745;1368;0.4751;1368;0.4745;;;;;;;;
1348;0.6749;1348;0.6752;1348;0.6749;;;;;;;;
1808;0.9037;1808;0.9041;1808;0.9037;;;;;;;;
1310;0.7652;1310;0.7659;1310;0.7652;;;;;;;;
1080;0.6433;1080;0.6438;1080;0.6433;;;;;;;;
2028;0.9185;2028;0.9191;2028;0.9185;;;;;;;;
2170;0.9169;2170;0.9176;2170;0.9169;;;;;;;;
2552;0.949;2552;0.9491;2552;0.949;;;;;;;;
1346;0.3727;1346;0.3731;1346;0.3727;;;;;;;;
1042;0.7322;1042;0.7324;1042;0.7322;;;;;;;;
2302;0.5664;2302;0.5667;2302;0.5664;;;;;;;;
2404;0.8946;2404;0.8952;2404;0.8946;;;;;;;;
1154;0.608;1154;0.6086;1154;0.608;;;;;;;;
2318;0.9062;2318;0.9065;2318;0.9062;;;;;;;;
3532;0.6747;3532;0.675;3532;0.6747;;;;;;;;
1688;0.749;1688;0.7492;1688;0.749;;;;;;;;
1950;0.9534;1950;0.9534;1950;0.9534;;;;;;;;
1584;0.771;1584;0.7715;1584;0.771;;;;;;;;
2570;0.9143;2570;0.9144;2570;0.9143;;;;;;;;
2730;0.7348;2730;0.7349;2730;0.7348;;;;;;;;
3118;0.9073;3118;0.9078;3118;0.9073;;;;;;;;
1528;0.8418;1528;0.8423;1528;0.8418;;;;;;;;
2328;0.9563;2328;0.9565;2328;0.9563;;;;;;;;
1130;0.4343;1130;0.4345;1130;0.4343;;;;;;;;
1986;0.927;1986;0.9274;1986;0.927;;;;;;;;
1178;0.4196;1178;0.42;1178;0.4196;;;;;;;;
3814;0.9927;3814;0.9928;3814;0.9927;;;;;;;;
2180;0.8301;2180;0.8308;2180;0.8301;;;;;;;;
1120;0.4076;1120;0.4078;1120;0.4076;;;;;;;;
1944;0.7572;1944;0.7575;1944;0.7572;;;;;;;;
1050;0.7805;1050;0.7814;1050;0.7805;;;;;;;;
900;0.4324;900;0.4326;900;0.4324;;;;;;;;
954;0.747;954;0.7473;954;0.747;;;;;;;;
1994;0.9966;1994;0.9969;1994;0.9966;;;;;;;;
2090;0.7444;2090;0.7453;2090;0.7444;;;;;;;;
1536;0.7076;1536;0.7088;1536;0.7076;;;;;;;;
1430;0.7857;1430;0.7862;1430;0.7857;;;;;;;;
1720;0.7695;1720;0.7706;1720;0.7695;;;;;;;;
1490;0.5826;1490;0.5828;1490;0.5826;;;;;;;;
1442;0.6671;1442;0.6676;1442;0.6671;;;;;;;;
1050;0.4183;1050;0.4187;1050;0.4183;;;;;;;;
1376;0.6389;1376;0.6393;1376;0.6389;;;;;;;;
2676;0.9334;2676;0.9334;2676;0.9334;;;;;;;;
2470;0.6683;2470;0.6689;2470;0.6683;;;;;;;;
1286;0.484;1286;0.4847;1286;0.484;;;;;;;;
1552;0.4981;1552;0.4987;1552;0.4981;;;;;;;;
1830;0.8797;1830;0.8803;1830;0.8797;;;;;;;;
1052;0.3196;1052;0.3202;1052;0.3196;;;;;;;;
1146;0.5448;1146;0.5455;1146;0.5448;;;;;;;;
848;0.4734;848;0.4744;848;0.4734;;;;;;;;
1600;0.5403;1600;0.5411;1600;0.5403;;;;;;;;
1476;0.8392;1476;0.8399;1476;0.8392;;;;;;;;
1528;0.9699;1528;0.9705;1528;0.9699;;;;;;;;
2670;0.9827;2670;0.9828;2670;0.9827;;;;;;;;
1340;0.6393;1340;0.64;1340;0.6393;;;;;;;;
1200;0.4903;1200;0.4907;1200;0.4903;;;;;;;;
1292;0.8264;1292;0.8266;1292;0.8264;;;;;;;;
1598;0.6731;1598;0.6739;1598;0.6731;;;;;;;;
930;0.356;930;0.3563;930;0.356;;;;;;;;
2568;0.8713;2568;0.8715;2568;0.8713;;;;;;;;
2592;0.9326;2592;0.9333;2592;0.9326;;;;;;;;
2996;0.8593;2996;0.86;2996;0.8593;;;;;;;;
1700;0.5971;1700;0.5976;1700;0.5971;;;;;;;;
1702;0.8172;1702;0.8175;1702;0.8172;;;;;;;;
1558;0.5889;1558;0.589;1558;0.5889;;;;;;;;
